42,431,4,78
3001,339,4,52
2751,100,8,73
2129,209,7,31
943,24,6,20
2560,397,9,6
3035,457,7,65
4867,228,3,25
2321,396,9,91
1504,282,3,56
1462,319,10,98
3359,481,2,28
1417,88,8,68
673,29,1,26
4468,467,1,83
1666,41,7,76
3023,106,7,45
1192,249,8,58
952,93,9,71
2089,279,5,5
4214,87,2,57
1566,391,7,87
1624,329,2,91
1222,204,9,19
4587,346,7,31
1498,8,4,17
4644,180,4,79
3823,371,7,39
846,454,6,54
68,92,7,37
4226,468,3,58
571,41,2,76
482,304,2,67
3134,190,2,11
3196,176,9,48
2402,457,10,65
320,379,5,32
2600,211,4,13
4818,203,2,91
1072,117,10,99
3713,97,9,16
423,366,9,16
4980,23,8,100
454,27,10,69
3040,286,1,22
594,299,7,50
4959,326,7,22
2094,147,8,46
4270,4,10,46
4850,292,2,49
289,116,3,15
1993,199,2,71
4599,482,9,77
1356,325,7,83
327,165,6,28
4902,10,1,60
4603,139,7,44
3814,411,5,48
939,199,2,71
1113,487,10,15
3816,200,4,80
2674,35,6,77
1403,420,7,38
2797,396,8,91
2339,69,10,47
2419,257,3,97
4779,274,8,83
4352,83,2,59
318,425,1,19
2651,120,5,82
2772,327,2,25
1370,153,6,23
3235,476,4,69
4693,390,5,55
4302,396,9,91
306,335,6,93
3215,299,8,50
1829,301,9,82
1585,418,8,19
869,99,7,58
2747,31,4,31
1938,334,2,19
2017,33,5,1
4484,127,5,75
3469,495,10,83
4764,15,2,31
7,457,10,65
1825,76,4,6
1883,184,8,1
3718,147,4,46
3908,374,6,29
4485,113,3,59
1376,311,4,67
4514,240,3,45
3408,163,2,8
3705,100,8,73
2080,66,10,4
3501,168,10,40
4792,240,4,45
1143,291,1,43
3845,191,7,63
4998,30,6,74
1613,318,6,87
3341,417,3,33
4757,187,10,93
1863,310,8,23
4985,152,6,34
2286,455,1,31
1571,323,3,98
1568,413,8,40
492,244,10,35
3333,346,8,31
306,269,8,24
1244,122,5,67
813,443,5,92
1430,254,2,72
2033,57,6,100
1273,340,2,68
484,377,1,67
3411,333,5,55
1241,135,3,71
2544,472,9,44
3667,442,9,44
4175,395,9,40
1746,106,10,45
15,277,1,95
557,218,7,37
331,29,3,26
4964,447,5,66
3350,144,10,33
3326,381,7,53
2180,494,9,16
4130,365,1,31
4917,482,9,77
113,215,4,79
4109,233,6,72
369,184,10,1
4361,408,3,78
3248,430,9,37
1094,141,3,50
3014,317,3,62
1069,57,6,100
3854,39,2,7
2992,255,10,73
1078,361,2,4
884,360,9,12
3392,401,9,34
19,50,2,85
1457,14,4,85
1553,225,9,8
3970,166,1,31
2983,202,6,100
2294,491,6,66
2080,147,9,46
478,421,8,97
4852,428,5,15
4210,214,5,71
2052,244,8,35
3518,428,8,15
2182,478,7,35
1132,321,5,19
4013,24,4,20
546,488,6,29
545,214,5,71
4583,90,6,70
748,72,8,62
4388,26,8,9
317,424,6,50
3443,357,5,63
1582,34,2,90
2048,41,1,76
350,312,10,83
2374,349,6,7
2290,142,3,76
3521,155,9,99
2498,131,9,20
4381,387,3,24
4287,76,9,6
543,433,7,27
3672,38,9,62
751,447,3,66
2583,335,4,93
245,159,1,7
4538,338,9,52
2657,108,3,7
113,11,5,67
2342,308,1,6
3663,147,9,46
1325,226,8,98
3478,478,1,35
1975,134,6,79
3215,108,2,7
4523,358,7,100
1203,308,4,6
1607,310,6,23
2468,312,3,83
1098,224,6,9
3087,7,1,100
4442,152,1,34
3065,186,8,55
889,13,7,40
1266,103,8,17
4813,7,10,100
3826,139,1,44
1079,277,1,95
4929,12,2,71
1475,477,3,57
2929,285,2,6
2497,363,4,85
1769,499,4,56
2246,393,7,51
4728,334,9,19
3082,447,4,66
4638,208,9,55
401,377,9,67
559,479,2,49
4813,414,6,37
4759,396,8,91
841,423,6,71
4604,30,2,74
1438,392,8,79
178,139,4,44
3228,59,7,58
4034,122,6,67
2527,268,9,65
2055,384,1,17
1050,464,5,35
3999,408,10,78
1431,388,4,37
50,213,9,70
1479,125,8,29
3967,176,4,48
4797,72,2,62
913,384,8,17
1090,110,4,36
1015,104,5,37
4995,231,8,89
3151,447,7,66
2535,64,10,24
2223,418,4,19
2615,61,9,94
876,116,10,15
3240,474,7,96
4663,158,9,29
4467,16,8,17
195,144,2,33
2330,107,2,19
44,453,7,21
3365,9,5,2
215,223,1,11
131,441,3,67
1719,116,9,15
4977,314,6,32
1530,378,9,10
2145,312,6,83
1394,253,9,47
2642,322,10,77
3826,85,4,7
910,480,9,51
3904,403,10,43
128,345,6,56
1249,120,7,82
4823,171,9,67
2921,362,7,98
1532,7,10,100
3768,343,5,11
675,247,6,42
335,166,4,31
2832,407,6,59
3392,290,4,74
216,73,1,95
3280,54,7,12
4051,162,3,14
311,392,8,79
1273,284,9,1
2305,65,3,88
488,386,4,22
1579,125,1,29
3556,29,9,26
3275,285,1,6
3686,361,4,4
2644,63,4,24
1752,196,7,97
1324,380,1,10
3218,260,4,99
3091,465,10,85
234,176,2,48
3748,388,10,37
2449,100,3,73
3242,226,7,98
1008,203,4,91
931,11,2,67
2435,381,1,53
2712,157,5,88
3790,281,7,38
788,331,9,67
2786,96,3,38
2267,186,8,55
61,19,5,54
1680,393,6,51
1641,367,9,20
2529,219,6,74
2556,479,5,49
274,488,10,29
2456,465,3,85
1387,405,1,30
1742,419,9,78
2946,229,4,22
4572,219,3,74
3232,437,7,6
4867,264,10,2
3696,443,8,92
2692,295,9,72
3843,32,9,44
4490,399,5,98
4951,376,1,35
2710,91,7,66
457,282,9,56
4588,495,1,83
4908,131,5,20
3072,346,4,31
1258,235,1,84
2827,173,3,12
4586,306,3,93
4148,384,5,17
4162,107,9,19
4448,180,9,79
2707,476,6,69
1907,137,1,63
2404,65,5,88
1548,444,3,78
245,256,5,69
1123,373,3,28
2667,136,1,12
1078,151,4,76
150,440,10,40
3779,193,1,85
4430,113,8,59
4067,239,7,18
4382,217,4,89
915,405,1,30
4495,45,8,6
4403,52,10,39
1000,10,8,60
1146,222,4,40
4503,394,9,97
1408,393,1,51
1317,183,8,67
416,259,9,49
752,270,9,86
4593,294,7,74
357,140,2,40
3651,337,9,4
3047,41,7,76
2052,210,4,70
3946,454,5,54
3149,404,7,49
4669,448,3,77
1049,486,7,98
91,188,4,32
3547,149,2,57
1386,142,4,76
2379,367,4,20
234,165,8,28
3960,41,1,76
893,5,5,45
2026,336,1,44
4931,15,3,31
208,64,7,24
4468,124,9,7
2571,248,4,85
1682,5,10,45
874,169,1,11
3892,333,4,55
4024,131,10,20
3199,126,5,49
1614,221,7,85
3084,30,3,74
4620,16,7,17
3064,313,3,41
4796,112,9,85
4356,404,1,49
1350,268,3,65
2372,165,3,28
3773,359,10,78
1524,271,4,12
2398,465,4,85
1320,464,7,35
4732,35,6,77
3227,478,7,35
1814,266,5,38
1376,208,3,55
1285,500,7,98
2670,375,6,64
3303,448,9,77
1483,71,2,82
2918,345,4,56
2802,220,6,48
3035,462,5,4
1211,125,1,29
1403,277,1,95
4152,444,10,78
579,234,6,44
3880,285,5,6
468,306,1,93
1626,385,10,79
1007,147,6,46
3969,224,2,9
1586,106,6,45
3343,207,6,94
4130,242,10,56
1998,38,8,62
31,65,9,88
1144,286,5,22
2431,85,2,7
1029,226,6,98
2988,94,5,24
278,305,10,28
4454,104,6,37
2183,241,10,89
4412,261,9,41
3657,42,4,78
2089,105,10,48
4149,60,2,77
3574,382,9,33
2414,123,2,69
3099,286,10,22
1085,126,5,49
2896,107,7,19
2062,311,9,67
183,278,6,79
3035,461,7,73
4472,385,7,79
4630,99,3,58
366,160,1,37
3870,321,5,19
285,185,6,28
351,28,2,43
258,472,4,44
1681,216,3,22
1443,129,5,83
3819,385,5,79
1183,408,7,78
3402,21,6,59
1180,98,8,80
2786,62,9,2
825,262,2,56
2259,308,5,6
3554,89,10,51
448,83,4,59
816,486,1,98
2138,439,1,80
1825,252,1,25
380,44,3,20
4695,194,9,13
1575,322,1,77
898,183,4,67
3310,366,3,16
4420,487,1,15
226,194,1,13
2451,319,5,98
1748,475,8,23
1417,119,2,100
4271,192,10,82
50,138,7,6
938,308,9,6
1201,356,10,4
4399,489,3,65
2034,14,2,85
1566,211,3,13
2398,405,4,30
596,329,10,91
2460,44,1,20
1925,100,8,73
3366,438,2,42
3184,412,4,77
2359,101,10,86
1972,405,5,30
3278,163,8,8
851,458,1,17
811,448,7,77
118,174,1,34
4879,126,2,49
2040,376,5,35
768,106,5,45
3910,440,8,40
220,186,8,55
4658,289,9,41
2068,379,5,32
2113,237,8,1
469,206,3,84
4144,23,6,100
4994,43,3,21
1834,52,3,39
365,461,4,73
4890,389,2,18
4142,158,5,29
4810,147,6,46
3367,64,8,24
3079,13,4,40
3845,444,2,78
4218,422,3,88
3583,406,3,96
4149,8,3,17
3835,4,6,46
3104,309,8,19
1124,164,7,21
2349,294,4,74
4628,444,10,78
1636,47,1,70
532,111,3,80
496,433,4,27
1381,79,1,96
2381,189,5,40
3631,162,8,14
3778,51,5,50
3020,395,6,40
476,249,5,58
3685,200,8,80
2041,383,5,54
2682,379,10,32
3627,375,1,64
4883,26,9,9
4586,29,5,26
1089,69,6,47
746,282,9,56
175,361,9,4
3921,348,2,41
936,411,10,48
1183,13,10,40
1221,498,1,84
2691,293,5,32
2228,36,2,41
1233,365,4,31
786,148,5,4
4457,348,4,41
3402,250,9,35
3776,235,3,84
2781,358,9,100
2123,63,1,24
1360,316,10,38
4340,327,8,25
1541,478,1,35
2839,245,6,29
4794,470,3,56
4840,128,2,36
4101,200,1,80
4645,55,6,19
3313,153,8,23
4058,24,6,20
4396,148,6,4
2409,128,6,36
2302,458,10,17
2560,360,3,12
4745,81,7,22
3092,372,3,73
3260,429,2,80
4305,440,2,40
3675,67,1,26
2783,31,6,31
1380,499,5,56
1191,325,4,83
3862,344,3,58
901,78,3,68
4123,93,6,71
661,328,6,58
3001,98,8,80
1748,302,10,2
2246,445,3,8
170,291,10,43
1916,132,4,15
3048,143,10,92
2910,320,9,62
1249,287,10,71
1350,384,8,17
868,233,3,72
3495,394,1,97
2379,440,9,40
2045,65,9,88
3310,322,2,77
3619,42,8,78
2012,337,5,4
1102,439,8,80
4958,401,10,34
2861,75,7,11
4005,25,1,45
2212,405,9,30
2322,404,10,49
2304,224,1,9
3860,124,2,7
4789,462,5,4
2873,447,1,66
4622,81,6,22
605,219,7,74
911,275,2,82
1635,226,1,98
2900,177,7,1
44,326,7,22
489,220,4,48
1234,9,2,2
1779,349,8,7
1881,111,6,80
1902,478,2,35
790,34,8,90
1882,185,8,28
328,361,8,4
2548,78,9,68
4547,209,1,31
2088,121,8,41
2315,140,6,40
3754,21,7,59
3415,327,10,25
751,366,4,16
4597,132,3,15
2760,216,8,22
579,434,8,61
2139,377,2,67
4494,376,7,35
215,223,8,11
368,221,10,85
704,126,2,49
853,448,4,77
3697,110,2,36
1363,319,1,98
1025,202,6,100
1238,148,8,4
1307,263,9,15
855,262,2,56
821,430,7,37
928,476,6,69
4127,263,4,15
1390,66,6,4
2821,98,1,80
1858,385,7,79
3606,268,8,65
4035,404,10,49
4177,499,8,56
467,306,2,93
778,76,9,6
2551,274,1,83
489,493,5,50
516,36,3,41
1992,20,4,27
4742,301,9,82
984,299,1,50
3091,300,2,41
4060,480,3,51
4765,82,10,66
2515,105,3,48
46,71,4,82
4479,23,2,100
2707,15,10,31
4312,259,7,49
4241,452,2,21
11,111,2,80
4489,177,5,1
3994,16,2,17
3621,58,1,88
2215,452,7,21
4535,278,6,79
3137,288,2,11
654,234,2,44
2789,366,6,16
4677,308,1,6
3095,208,7,55
4632,76,3,6
1328,317,7,62
1802,106,7,45
3206,53,4,22
1199,97,10,16
4371,424,2,50
301,148,5,4
4974,461,6,73
4905,252,8,25
3165,94,8,24
3342,106,7,45
2714,166,9,31
3968,10,10,60
1576,22,10,58
2168,273,7,32
4930,372,2,73
481,478,7,35
23,413,3,40
782,382,4,33
3428,218,3,37
3804,126,2,49
1047,446,9,53
4334,237,2,1
1205,120,10,82
3990,371,1,39
4599,374,8,29
2262,14,8,85
2301,41,7,76
2946,440,9,40
4905,90,5,70
4538,476,1,69
3078,392,8,79
976,273,4,32
834,7,9,100
1080,198,8,4
2317,492,3,100
1575,96,2,38
4797,397,9,6
4632,378,1,10
3946,281,8,38
2638,265,7,81
1850,235,5,84
587,33,1,1
2770,238,3,11
1266,315,6,28
2494,314,5,32
2343,89,6,51
284,343,7,11
852,455,2,31
460,417,4,33
4172,354,6,38
4033,300,8,41
489,20,7,27
1353,355,6,36
4583,164,6,21
3574,431,3,78
1326,315,9,28
3366,185,6,28
2217,255,9,73
2059,490,5,63
1304,357,4,63
3981,282,4,56
3618,357,9,63
670,448,2,77
3637,135,2,71
2501,276,8,91
4295,173,3,12
3498,256,8,69
41,241,4,89
282,228,10,25
173,64,5,24
2546,125,9,29
3847,406,6,96
222,87,5,57
3490,106,6,45
4939,85,3,7
1899,212,6,14
3308,325,10,83
3223,95,3,49
1453,100,8,73
1842,376,8,35
3538,403,6,43
211,223,10,11
3290,424,1,50
2654,396,9,91
2205,353,8,68
3415,121,7,41
520,200,7,80
3977,128,3,36
2960,189,6,40
4082,435,1,91
3417,454,10,54
3780,370,10,19
3711,163,7,8
17,108,1,7
163,414,9,37
1259,374,1,29
3464,493,9,50
341,3,5,42
106,196,2,97
3472,457,2,65
3496,455,9,31
64,256,3,69
2106,102,7,73
2985,43,5,21
1994,438,9,42
285,88,3,68
3505,184,6,1
921,180,10,79
4052,175,8,94
2403,113,3,59
1521,45,3,6
2695,284,8,1
4884,451,9,87
3534,162,5,14
740,324,6,80
4742,364,6,55
3840,264,9,2
779,141,8,50
2560,399,10,98
3225,332,2,34
4690,325,9,83
494,383,9,54
891,211,5,13
1089,491,8,66
2993,432,8,77
3410,441,2,67
569,397,3,6
142,18,5,95
1084,403,10,43
1252,204,5,19
3832,101,8,86
3559,200,2,80
2402,94,10,24
2564,211,3,13
485,342,4,74
3216,453,10,21
2741,303,4,66
4994,137,7,63
760,95,8,49
550,81,9,22
3724,238,10,11
4401,215,5,79
4387,381,6,53
944,336,4,44
294,149,1,57
1450,485,1,80
113,17,10,63
3212,188,10,32
4948,500,1,98
1455,392,7,79
3714,184,2,1
3332,234,1,44
4096,207,9,94
1554,456,7,37
2107,106,10,45
2053,448,8,77
537,317,4,62
1914,303,9,66
4467,353,8,68
668,80,6,68
2312,72,7,62
2978,241,6,89
4088,299,3,50
1548,398,7,42
3819,415,1,12
2823,452,4,21
4273,351,2,50
295,422,8,88
2440,164,8,21
3187,124,7,7
1949,377,6,67
4807,117,1,99
2598,128,3,36
3147,24,5,20
1057,20,7,27
4536,7,1,100
1758,328,9,58
873,289,7,41
4543,406,8,96
854,310,10,23
4782,322,7,77
3847,169,7,11
962,135,7,71
4742,371,1,39
2757,173,4,12
449,304,9,67
4871,379,10,32
2779,13,8,40
4377,423,10,71
2461,426,10,100
806,14,4,85
3726,79,8,96
3966,109,3,31
4506,260,3,99
1759,57,8,100
185,146,8,18
2329,273,6,32
1882,448,8,77
1328,48,9,19
186,417,1,33
2506,363,1,85
1734,105,8,48
2171,439,1,80
496,265,6,81
856,269,3,24
4253,49,3,2
2077,226,2,98
2244,117,6,99
1485,342,7,74
2025,42,2,78
4281,353,9,68
4286,208,2,55
1706,122,2,67
1862,176,1,48
1500,113,9,59
3890,57,4,100
4197,173,4,12
3215,413,2,40
4458,17,8,63
4526,241,2,89
975,185,10,28
566,291,5,43
1054,53,7,22
2354,399,3,98
658,338,1,52
2840,374,10,29
1312,64,7,24
3620,445,3,8
3359,201,1,29
980,418,3,19
4247,409,3,9
1829,11,9,67
4229,237,4,1
1510,292,2,49
4494,380,10,10
2437,380,9,10
333,108,4,7
2772,405,6,30
1883,84,9,86
4047,458,7,17
3737,109,8,31
4637,181,7,32
4980,183,6,67
665,195,4,82
4357,95,9,49
2520,178,10,24
3523,36,2,41
1588,374,9,29
3005,273,8,32
424,245,5,29
3377,81,5,22
3963,101,3,86
990,332,9,34
906,294,5,74
2287,340,9,68
131,184,5,1
2705,115,5,92
2409,420,10,38
3503,408,3,78
1399,283,8,42
1617,93,8,71
655,256,6,69
2001,430,8,37
3517,462,1,4
4813,442,6,44
3272,133,2,29
435,342,4,74
3290,141,8,50
2168,369,1,36
2484,129,3,83
2129,56,6,29
462,15,5,31
1134,318,3,87
4568,492,4,100
1722,167,2,17
3115,103,3,17
2361,197,6,47
1651,107,1,19
4404,210,6,70
3417,94,2,24
1977,18,3,95
712,310,10,23
2174,286,1,22
343,329,10,91
170,375,9,64
4045,14,4,85
4700,93,5,71
2486,363,10,85
2206,103,9,17
3303,464,2,35
2920,452,10,21
287,224,6,9
2227,389,3,18
2984,370,6,19
1020,280,8,47
4958,304,6,67
775,475,7,23
1902,8,7,17
2997,274,2,83
3442,143,5,92
823,293,9,32
4609,29,2,26
2857,464,10,35
4420,230,3,19
2279,193,5,85
2937,357,4,63
3209,131,10,20
3065,140,9,40
1147,229,5,22
721,22,2,58
3619,142,5,76
1932,411,6,48
2068,136,5,12
3124,390,5,55
1487,433,3,27
2236,209,4,31
1918,422,7,88
1266,131,6,20
2410,483,2,2
1246,231,4,89
1822,136,6,12
3136,423,3,71
1120,25,5,45
312,27,4,69
2337,336,1,44
3090,213,9,70
2274,53,7,22
651,88,10,68
1631,278,1,79
4230,197,8,47
1672,311,9,67
2915,183,3,67
2101,7,8,100
1006,124,8,7
3352,403,1,43
4797,390,1,55
1705,267,7,54
1465,442,3,44
4269,136,9,12
3069,401,7,34
3888,54,1,12
3646,84,10,86
1308,408,3,78
2234,159,10,7
907,499,8,56
3999,11,2,67
3655,186,1,55
783,488,1,29
384,338,6,52
1502,443,1,92
3549,58,4,88
3856,440,9,40
1717,385,6,79
1375,2,6,94
4066,283,2,42
798,90,10,70
4486,474,6,96
1610,392,6,79
4976,87,5,57
4768,431,6,78
1896,487,4,15
3458,448,10,77
3112,91,2,66
4551,377,4,67
2542,55,10,19
1264,126,8,49
1090,229,4,22
4918,432,10,77
4239,366,8,16
4533,421,9,97
4184,201,8,29
1667,439,9,80
1306,448,5,77
144,488,1,29
2122,236,4,64
1646,321,8,19
2225,251,1,50
380,435,2,91
4227,325,9,83
3036,163,10,8
2931,294,4,74
2181,135,1,71
4721,38,8,62
4359,215,9,79
3662,357,3,63
2296,183,5,67
4754,385,10,79
1165,303,7,66
2208,280,1,47
3604,152,1,34
4114,393,10,51
4362,479,7,49
3374,136,3,12
4464,57,1,100
4298,115,6,92
4228,477,10,57
4709,38,3,62
3202,360,8,12
3883,302,1,2
3930,234,7,44
750,254,7,72
3394,476,9,69
2280,292,6,49
1305,154,7,3
2679,380,6,10
1353,395,3,40
4170,411,2,48
1276,142,6,76
1555,372,6,73
2969,124,4,7
3158,333,2,55
3039,46,2,88
1371,79,4,96
946,166,6,31
3274,235,10,84
119,267,3,54
3437,281,5,38
1767,436,1,80
2437,384,6,17
2120,87,10,57
3330,145,7,55
715,25,8,45
412,447,4,66
2060,215,10,79
1574,324,5,80
2467,493,8,50
2193,422,10,88
2476,114,8,96
2368,223,5,11
1169,74,3,84
2830,367,9,20
45,27,10,69
4793,397,7,6
4250,165,6,28
2968,278,4,79
4762,370,5,19
1865,233,4,72
3358,432,2,77
8,303,4,66
1409,276,8,91
4197,353,1,68
3833,317,10,62
3476,347,2,86
4892,165,1,28
1228,112,6,85
762,225,5,8
2579,217,4,89
309,328,1,58
2152,238,6,11
760,283,9,42
3381,424,7,50
677,45,8,6
1456,461,4,73
3964,350,6,58
1017,285,8,6
1274,23,2,100
1188,351,6,50
1623,30,8,74
81,373,3,28
2588,409,4,9
1682,103,6,17
1681,79,9,96
4001,266,10,38
2060,319,4,98
101,466,9,81
2155,418,10,19
477,54,6,12
2353,402,1,42
606,92,3,37
682,44,4,20
152,134,8,79
4592,277,10,95
4169,36,8,41
4481,425,8,19
1937,418,9,19
3142,336,5,44
170,197,4,47
4001,127,2,75
2961,173,7,12
1764,346,9,31
4912,290,2,74
119,126,2,49
936,320,6,62
2039,147,3,46
3798,281,10,38
1011,23,7,100
318,435,2,91
897,280,5,47
163,280,4,47
1713,341,10,76
2150,440,9,40
4601,246,8,83
415,497,5,52
501,99,1,58
3086,185,7,28
2331,327,8,25
1270,325,3,83
3896,105,4,48
2377,433,5,27
4812,404,10,49
1720,432,6,77
4570,358,8,100
806,395,9,40
4317,401,2,34
1126,239,3,18
1523,54,8,12
4978,419,8,78
1387,10,2,60
3121,243,5,95
3690,425,7,19
504,74,7,84
3624,446,8,53
3955,310,9,23
4633,484,3,93
3482,433,6,27
3833,323,9,98
3409,396,2,91
4587,353,6,68
2839,173,5,12
4804,373,7,28
544,353,3,68
4083,242,7,56
1109,303,5,66
1829,357,8,63
2211,174,1,34
1659,187,9,93
2969,111,1,80
732,293,7,32
4343,257,4,97
629,120,5,82
4274,231,3,89
2597,494,3,16
4165,226,5,98
3001,103,4,17
1405,58,9,88
2877,318,2,87
134,500,6,98
3517,419,3,78
3826,242,4,56
1565,20,8,27
596,217,6,89
1858,54,6,12
4748,56,5,29
4750,347,9,86
1293,62,9,2
3897,248,4,85
2629,178,4,24
4104,482,10,77
2483,291,5,43
401,496,6,73
1264,284,5,1
1664,50,5,85
2086,328,10,58
1227,485,3,80
4585,273,3,32
4101,222,10,40
4002,37,5,28
4660,143,1,92
624,364,8,55
3726,8,2,17
3836,24,1,20
1391,261,10,41
2884,59,3,58
1578,281,6,38
4879,432,3,77
493,430,8,37
1378,3,9,42
1572,210,6,70
3605,269,3,24
1337,156,4,35
2613,398,2,42
2690,466,10,81
201,312,4,83
4093,156,3,35
4264,471,5,2
738,197,7,47
3649,422,6,88
3427,488,8,29
4311,481,7,28
705,16,9,17
3177,457,3,65
1209,407,5,59
2893,291,3,43
1440,103,10,17
4402,234,6,44
3444,471,3,2
4023,482,9,77
1244,352,7,87
2424,274,7,83
2831,22,2,58
2733,48,4,19
2106,245,3,29
66,160,1,37
4592,51,8,50
2849,318,5,87
269,464,8,35
2772,481,9,28
984,12,10,71
1721,26,5,9
93,224,2,9
968,51,3,50
4325,28,3,43
4424,64,5,24
3916,280,6,47
1220,11,3,67
2678,411,5,48
2473,119,7,100
1543,273,8,32
972,246,8,83
139,75,5,11
3763,363,10,85
798,256,4,69
1255,139,5,44
3470,375,1,64
1761,286,3,22
3145,381,9,53
1343,47,3,70
3474,446,8,53
3713,200,2,80
160,316,4,38
1193,462,3,4
662,129,6,83
2125,143,1,92
4806,74,10,84
3861,106,2,45
3918,17,4,63
2079,300,8,41
3443,161,8,49
2863,226,5,98
3342,229,9,22
790,160,6,37
1908,204,10,19
2371,262,9,56
2132,173,6,12
4805,468,1,58
2584,266,7,38
607,254,5,72
3522,232,6,49
2691,225,7,8
2761,237,3,1
3993,97,1,16
1445,216,3,22
1510,187,4,93
2300,316,5,38
2785,328,2,58
4357,251,1,50
2713,489,9,65
4158,395,7,40
2282,15,6,31
3881,184,9,1
1509,425,10,19
1204,442,7,44
2489,204,9,19
934,243,3,95
1988,282,3,56
3142,290,4,74
4280,170,4,68
1388,461,10,73
3113,28,10,43
4464,90,5,70
3380,86,4,59
1181,16,5,17
852,36,1,41
1525,379,4,32
129,230,8,19
2467,334,2,19
4978,129,5,83
2418,315,7,28
3431,98,3,80
844,447,10,66
3954,259,7,49
3868,252,3,25
1309,309,4,19
885,53,2,22
131,411,8,48
1655,246,1,83
3667,60,6,77
401,376,5,35
3025,496,5,73
2811,477,6,57
3206,230,9,19
1333,327,9,25
78,114,7,96
859,394,6,97
2412,152,8,34
4090,57,5,100
1302,144,4,33
4348,141,6,50
1423,80,5,68
229,430,9,37
3292,415,1,12
64,168,3,40
3422,166,6,31
4879,381,7,53
3321,245,4,29
54,484,10,93
558,11,5,67
3060,395,7,40
3451,388,1,37
878,212,4,14
4304,194,2,13
1602,39,7,7
946,47,5,70
3765,179,2,3
1043,456,5,37
80,9,6,2
2030,320,10,62
2323,175,6,94
3970,500,8,98
4200,313,1,41
2333,75,2,11
933,460,8,24
1600,176,6,48
2818,292,1,49
